other	これ、山登りが趣味の旦那も言ってた。 一緒にいつも行く人と一緒に、 誰かの気配を感じて、 振り向いたら誰もいないらしい。 やっぱり山は何かいるっていつも言ってる。
neta	旅行で山に泊まった時 夜に山道を散歩してたら後から鈴の音がして振り向いても誰もいない そして歩き出すと鈴の音がついてくる 猫かと思ったが振り返っても姿が見えない そしてまた歩き出すと鈴の音がついてくる これはヤバイものだと思ったので一緒に散歩していた連れに、絶対に後は振り向くな、！と言って走って宿まで戻って来た 宿の人にその話をしたら同じ経験した人がいたらしい そしてつい最近ネットで山に関する心霊コーナーを読んでたら、同じ山同じ場所で同じ経験していた書き込みがあって驚いたよ あの時振り向いていたらどうなっていたのだろうか？
other	wikipediaにも出てますが、主婦が2人、近所の裏山みたいな所にわらび取りに行って犯人に襲われて無残な殺され方をした昭和の猟奇事件ですね。色々不可解な事が多くて犯人逮捕に至らず時効を迎え、迷宮入りしています。
neta	昔、新幹線の線路が別のところにあった頃なんだけど、富士山の近くを通る時に、急にバッと窓から富士山が見えて近すぎて青く透けてるような感じで脈打ってるような気持ち悪さだったの。 仕事で何度か大阪から東京に行くときに観た。こだまで。 本当に気持ち悪かった。 でも当時も他の人に言ってもわからないって言われてたの。 私がそう見えただけなのかな。
other	文章が上手。スラスラ読めた。
neta	怖い話ってこういう明確な説明とかできないのも多いよね これって>>301さんが文章力高くて怖い話を明確な説明と共に話してくれてるって褒めてるんじゃなくて、怖い話って得てして明確な説明ができないことが多いよね〜　って言ってるんじゃないのかな？ 他の人は明確な説明ができてないよねって貶してるわけじゃないと思うよ！
other	それガセじゃなかったっけ
neta	山か林か忘れたけど、最近のここの投稿で 夜の散歩がてら林の中の小さい祠？がある所に行ってしまうんですって言う人が気になった。 絶対に呼ばれてる気がしていつも行っちゃうんだって。返信あったけど自分は絶対に大丈夫だから！！って完全に何かに呼ばれてそうな感じだった、心配
other	どのトピか忘れちゃったけどサンカの末裔の人のコメント見たことあるよ
neta	いつもは日が暮れる前に山荘に着く計画で登山するんだけど出発時間が1時間以上遅れて登山始めた。案の定、山荘のテント場に着く前の尾根で日が暮れ始めテンション下がってダラダラ歩いてたら、熊除けの音が聞こえて「私達以外にも登山している人いるから頑張ろう」って思ったけど音がすごく近くなってるのに全く姿が見えないの。音はすぐ後ろ位大きな音がするのに誰もいない。怖くて主人とめちゃくちゃダッシュしてテント場に到着。早くテントを張って夕飯を食べて寝ようとテントを張る場所を池の近くに貼ろうとしたら熊除けの音が聞こえて「あー、さっきの登山者来たね。お化けじゃなくって良かった」とホッとしたのも束の間、その登山者が池の方に歩いていき池の上を歩いてる姿を見て恐怖を覚えテントを貼る場所を池からかなり離して張りました。それから登山するのが怖くなりました。
other	神隠しみたいなのって、異次元空間に入ってしまったとか、そういう可能性もあるのかな
neta	昔テレビで再現ドラマをまじえて やってたんだけど 憶えている人いませんか？ 中学生くらいの女の子が山で迷ってしまう その子は数日後に 山道の工事現場の人に保護される その体験と後日談がとても不思議すぎて 今でも忘れられない 発見後話を聞くと山中でさまよっている時 前から僧侶の格好をした男が現れる 数日ぶりに出会う人間なのに 人ではない何かだと直感し 疲れ果てわらをも掴みたい心境だったろうに 怖くて声をかけることができずすれ違う　 向こうからも声をかけない その後偶然山道に出て工事現場の人に保護される ここからがすごい 彼女若くして結婚したんだけど、 結婚した相手は発見してくれた工事現場の人 年が10から20くらい離れてたと思う あのすれ違った男はいったい何だったのか 彼女が第一発見者の歳の離れた男性と結婚したこと 色々衝撃的過ぎていつまでも忘れられないの
other	あなたがうるさい
neta	山奥に古い建物を見つけました。私は霊感がややあり違和感を感じるといつも息苦しくなるのですが、この時は澄んだ空気で何も感じられませんでした。 ですがその日の夜、私は夢の中でここに居ました。そして今まで感じたことない悪寒と息苦しさ立っていられずうつ伏せに倒れ前の湖を見ると、顔を半分出した恐らく女性がこちらをジッと見ていました。 その目はなんだか、悲しくも見え、怒っているようにも見え、やり場のない怒りと悲しみのようなそんな感じがしました。 女性自体からはあまり恐怖を感じず、私は気がつくと汗まみれで目が覚めました。顔を洗ってタオルで拭きながら鏡を見て、一一ッ！！！！...おどきました。 汗で髪が濡れ、タオルで口元を拭いて顔半分が鏡に写った私はあの女性にそっくりだったのです。 これがいったい何を意味するのかわかりません。作り話ではないのでオチが弱くてすみません。 【閲覧注意】山に関する不思議、怖い体験
other	いま道迷い遭難て本を読んでるんだけど、当てずっぽうに沢を下るのが危ないそう 滝になってたり濡れて消耗したり 八甲田山死の行軍でも闇雲に下って大変なことになったしやはり山頂に出てヘリを待つのが良いのでは
neta	私神社の奥宮というか山の中の神社に一人でお参りに行くの好きなんだよね… パンプス軽装で山の下の神社にお参りしても、奥宮があるのを見つけるとどうしても行かなきゃ登らなきゃって気持ちになって登ってしまう(夏だし600くらいの低山だけど) あの登ってる時の苦しさと登るにつれどんどん澄んでいく空気と登りきってお参りする時の達成感と守られている感じが好きだったんだけど… 山はやっぱり準備していかないとね…今度から計画立てて行くようにします…
other	映画の｢来る｣思い出した… ついていかなくてよかったね
neta	私の祖父が山奥暮らしだったけど、体力半端ない。大正生まれの93歳。 綺麗な空気を吸って水を飲んで、特に変なものを食べず、よく働き…戦時中は満蒙開拓団に行っていた。昔、水害で隣の家が流されて出て来なかったことがあったらしいし、近くの集落で殺人事件もあったらしい。 山奥の孤独も自然や人間の恐ろしさも知っている…
other	実家の隣が奥多摩町ですが少人口のわりにそういう方がわりと多いみたいですね… そして夜逃げでいきなり、いなくなったりするみたいですね
neta	奈良と和歌山の県境辺りわかります！祖母が熊野に住んでたので子供の頃大阪から奈良と和歌山通って帰省してました。昭和の時代車から見る景色はまさにもののけでした。 途中山奥にそばかうどん屋さんのような店があり夜遅い時間だったので親がたぬきかきつねが化かしてるかもと言い出してお店に入りましたが、普通にご高齢の夫婦が経営してました。 大人になってその道を通ったら、お店はなくなり銅像がたってました。
other	普通のシティホテルだって女子1人は危険なのに。 布切れ一枚のテントにいて性欲で理性失った男共から身を守る術は皆無。
neta	そうなんですかね？だとしたらちゃんとそのおじさんにお礼を言いたかったので正体を明かしてほしかったなぁ。 神様でも普通のおじさんでも私達を救ってくれた事に変わりはないので感謝の気持ちでいっぱいです。 忍者のようにササっと誘導してくれるおじさんを想像したらちょっと笑えました。 ご意見ありがとう！
other	山で彷徨っているのが、人恋しさに降りてきて集まってくるんだと思うよ。
neta	今でもあれはおかしくない？って話だけど 小学五年の時宿泊学習があって泊まって翌朝にラジオ体操して皆で山に登った。ルートは決められているはずなのに、川の中しかも オヘソの辺りまであるくらいの川を結構長く渡った気がする。(本当に濡れて川を歩いてた) とっても怖くて心細かった記憶があって 無事に降りた時はお母さんに会いたくて泣きそうだった。 小学生の登山ルートでさすがにそれは無いですよね？ 先生達が道に迷ったのか、変なところを通らざるをえなかったのかな…
other	山は危険だと思っているから近寄らない。蛇、熊、等命の危険に関わる生き物がいる。そして登ったら降りなければならない。万が一遭難したら相当他人に迷惑を掛ける。何より虫、蛇が嫌いな私は行くことすら無い
neta	高校生の頃、自暴自棄になって引きこもってた時期があったんだけど とにかく何もかも投げ捨ててしまいたくて家出をして自活して生きていこうと本気で思ってた(家庭環境は悪くないです) 当時流行ってたシェアハウスやドミトリーを調べていく中で住みこみのバイトの存在を知って、とある掲示板に行き着いた。 年齢や事情を書いて募集したところ多くの返信があったんだけど、どれも想定していたものと違って甘い言葉を並べた下心丸出しの男が多かった。 怖くてすぐにやめたけど、思い返すと山の麓や山に住んでるという人たちだった。やりとりも手馴れたから被害に遭った行方不明の未成年者はいるんじゃないかなと思う…。
other	千葉の市原市もですよ。
neta	東北のスキーで有名な温泉場です お盆に星空ナイト・ツアーがあって ロープーウェイで山頂を目指しました 乗ったとたんにとても嫌な感じがしたのです 出発間際旦那が撮ったスマホのカメラに ぼんやり鬼のような顔が写ったのを見て家族四人凍りつきました 途中 遥か下の山道を白装束の一行が 歩いてるのが私と娘には見えました 山頂に着くまでの車両の中の異様な雰囲気は 今思い出してもゾッとします 後日神主でもある叔父に あの山は霊山なのだから お盆の夜半に観光で登るのが間違っていると 叱られました
other	静岡だっけ、子ども誘拐しようとした中国人女いたよね、あれTikTokで誘拐ターゲットの子どもを探してたって話だけど。
neta	山と言うよりも峠でもいいかな？そこまでご期待に沿えるような内容じゃない上に長文になりますので、読むのが面倒な人はスルーしてくださいませ… もう20年以上前になりますが、当時付き合っていた彼氏の車で、初日の出を見に、深夜、隣県の海へ向かっていたら、峠に差し掛かった所で、街頭もない真っ暗な場所から、私たちの車に向かって手を挙げて来た男性が現れたんだよね。そこの峠は、昔、追剥が出ると言われている場所だけに、一瞬「ヒッ」ってなったんだけど、もう追剥も出るといわれた大昔でもないし大丈夫だよね？と思いながら停車したら、その男性は、普通に現代の服装をしていた中年のおじさんで、「近くの駅まで乗せて欲しい」と言ってきた。 けど私たちは、海までの道は分かっても、隣県の近くの駅も分からないし、当時はカーナビもない。そもそも何でこんな時間に民家もない場所に人が？と思いながら、そしてよくわからない男を車に乗せてもいいんだろうかと、困りながら彼氏と顔を見合っていたら、「とりあえず車に乗せてくれ」と言ってきたので、物凄く躊躇したけど、相手の恰好を見たらこんな真冬にも関わらず薄着だし、しかも周りに民家もないような場所に置いていくわけにもいかず、こっちは二人だからと言うのもあって、取りあえず車に乗せることにした。 私は運転席の彼氏に、その男が何かしてきたら頭を殴ってやろうくらいの気持ちで、自分が後部席に座り、その男を助手席に乗せることにした。乗せたのはいいけど、これからどうしよう…と思っていたら、「今から案内する場所へ行ってほしい」と言ってきた。仕方なく言われるままに男の道案内する方へ車を走らせてたら、 駅や街に向かっていると言うよりも、どんどんどんどん暗闇の山奥への方へ入っていき、奥へ行けば行くほど段々と不安と後悔な気持ちで一杯になって、私は、その男の頭を殴るのに良さそうな固いものを探し始めた。そのうち、整備された道路に綺麗に並んだ街路樹の道を通っている事に気が付き、坂を上りきると、深夜にも関わらず、真っ暗な中からワラワラと人が私たちの車に集まってきた。 何事かと思っていて周りを見たら、そこはゴルフ場のようで、受付のお姉さんらしき人やら支配人らしき人やらが、「ガル男様、心配しましたよ！」と言った後に、ガル男の友人らしき男が、「皆で心配して探し回ったんだぞ！」と半ば怒りながら、そしてガル男は「すまなかったね」と私たちに一言って車から出ると、そのまま友達に建物の中へ連れていかれて消えて行った。 唖然としていたら、ゴルフ場の人が私たちに気が付いて、「車で送り届けていただきありがとうございます」と言った後に、これまでの経緯を話してくれた。何でも宿泊してたガル男は仲間と酒を呑んで喧嘩になり、「一人で帰る！」と言い出して何も持たずにそのままの恰好でホテルから出てしまったようだ。あのまま駅に送って行ったとしても、電車は無いわ、荷物も持ってないどころか、金さえ持ってなったと思うと、違う意味で自主的に追剥？なんて思いながら、取りあえず怖い思いはしたけど何もなくて良かった…
other	山怖い。 これから先も登山は怖くてできない。
neta	10代の頃若気の至りで防空壕のある山に 車で友達と悪ふざけで夜中走っていたら、 1人のお爺さん推定60歳が同じ方向1人歩いてて 私が窓を開けて「夜景の見える場所はまだ先ですかー？」 って聞いたら「そやでー！このまままっすぐやー」って 教えてくれてそのままみんなで頂上ついて 遊んだでから車でまた帰ってる途中 使われてていない公衆トイレ？の横に自販機があり お茶買って休憩してるとさっきの爺さんがいて 爺さんが「どやった？田舎やけど都会とはまた違って 夜景も綺麗やったやろ？ワシもさっき登ってきたところや 」 なんて世間話を交わして また車に乗って帰ってる時、友達がふと、 「そーいえばさっきの爺さん、懐中電灯も持たずに 1人で歩いてたけどよくこんな暗闇歩けるよなぁ。 電気消したら足元すら見えへんのに」の 言葉に、私もハッとなり 「え、てかさ。そのおじいさん、頂上行ってきたとか言ってたけど車で頂上まで10分くらいかかるのに、 歩きでどうやって上まで行って私らより先に 下に着いてたん？」 と言った瞬間急に怖くなり寒気がしました。 因みにその日は 全く使われていない普段は電気消えてるのに 公衆トイレの電気がついてました。 その山は道こそあるけど車も何年も通っていないような 蜘蛛の巣が張ってあるような山です。
other	ゆるキャン△って漫画&アニメを真に受けて女子高生がソロキャンプやり出さないか不安になる…
neta	怖い体験というか実際にあった事件 「トムラウシ山遭難事故」の調査報告書。 http://www.jfmga.com/pdf/tomuraushiyamareport.pdf http://www.jfmga.com/pdf/tomuraushiyamareport.pdf www.jfmga.com http://www.jfmga.com/pdf/tomuraushiyamareport.pdf もう、かなり長いけれど、参加者が日に日におかしくなっていく様がめちゃくちゃ怖い。低体温になるとおかしくなり四つん這いになって奇声を発するようにまでなる... 登山をなめちゃいけない。本当に。 wiki トムラウシ山遭難事故 - Wikipedia トムラウシ山遭難事故 - Wikipedia ja.m.wikipedia.org トムラウシ山遭難事故 - Wikipediaメインメニューを開くホームおまかせ表示付近ログイン設定寄付ウィキペディアについて免責事項検索トムラウシ山遭難事故言語ウォッチリストに追加編集トムラウシ山遭難事故（トムラウシやまそうなんじこ）とは、2009年7月16日早朝か...
other	山菜取りに行った主婦が殺害された事件怖い。この人わるいひととかメモ残されてたやつ。殴り書きで。
neta	自分は大丈夫って思う人がたいがいだからじゃない 若ければ尚更、何でもそういうエロとくっつけて、行動を制限しようとする、私がやりたいことは何でも否定する！って思ったりしなかった？ 人ではないものと結びつけて話すことで、畏怖の念からセーブさせようとしたんじゃないかな
other	転勤で近くに越してからこの事件知って鳥肌立った。 当日行くはずだった？2人と同じ職場の女性も後日不審な状況で殺害されていたのよね。 私も外国人グループの仕業じゃないかと思う。見ちゃいけないもの見たか見られたか...
neta	だって朝ドラで超有名になった［おしん］て知ってる？ おしんは雪深い東北地方で産まれて赤貧を洗うが如くの極貧で口減らしの為に、僅か６歳で奉公に出されてさ ６歳だよ？！なのに、おしんの父ちゃん母ちゃん(若き日の伊東四朗と泉ピン子)てば懲りずにまた子供を作ってさ 母ちゃん胎児を堕ろす為に雪の降るクソ寒い中を冷たい川に入って行ってさ 昔は娯楽やテレビもないし雪深い東北地方の人達って、あんまり喋らないから、夜が長くて、する事がないから夜の営みになっちゃうんだろうけど口減らしで僅か６歳の子を売り飛ばすなら、もう子供が出来る様な事すんじゃねぇよ！って幼いながらに観てた記憶がある
other	山の中という非日常で、この機会を逃すまいと変な心理も働きそうで恐ろしいよね。
neta	昔、車で旅行に行った時に道に迷って入ってしまった事があるよ。 私は関東住みだから山道とか慣れて無くて本当に幻想的で神秘的で畏怖と言うものを感じた。 国道なのに道に苔が生えているしガードレール無いし。 行っても行ってもずっと山なんだよね。誰も住んで無いのに山道にぽつんと赤いポストがあったりして。 ほぼ一日中彷徨って、途中、十津川に着いた時に本当にホッとした。 もう二度と行くこと無いだろうけど、何十年も経つのにあの時のことを思い出すといまだになんも言えない気持ちになる。大袈裟なんだけど無事に帰って来れてよかった！生きているって当たり前じゃない！って気持ち。あれ以来山は絶対なめてはいけないと思うようになった。
other	登山者や山菜採りの人が本当にたまたまご遺体を発見する事ってあるけどさ、あれは亡くなった人が、私はここにいる！見つけて！！って必死に願ったからなんだろうなぁと思う。 山で遭難して亡くなった人が見つかる方が奇跡だと思ってる。
neta	10年以上前に実際にあった話だけど、東京の奥多摩の山で高齢男性を狙った強盗がいた。 「一緒に下山しましょう。」と言って歩いてると突然頭を殴って「財布を出せ。」と言って出したら81歳の被害者を突き落として逃走。 他には後ろから木の棒で殴ってお金を取ったりしてた。 その後、犯人は捕まったけど地元に住んでいた無職50代。 お金がなくて山の避難小屋で生活していて、高齢で一人で登山してる人だけを狙ってた。
other	彼女って何処から出て来たの？
neta	私が窓を開けて「夜景の見える場所はまだ先ですかー？」 ↑うんうん、山に初めて行く感じ？？ 因みにその日は 全く使われていない普段は電気消えてるのに 公衆トイレの電気がついてました。 その山は道こそあるけど車も何年も通っていないような 蜘蛛の巣が張ってあるような山です。 ↑えっ？地元の人？ 何この話。
other	どの季節でも３時から登るのは自殺行為だと思うね。 ３時にはそろそろ下山完了してないと。
neta	場所は山では無いけど5歳の時不思議な体験をしました。 5歳の頃母がよく家出をし小屋みたいな家を転々と 私と一歳下の妹を連れてしていました。 いつも夜は母はいなく19時になると無理矢理寝かされていました。 ある夜私は全く眠れず 二番ベットの下で寝ている妹を確認した後、 ふと枕元にある窓から外を眺めていました。 窓から見える外の左下が丁度ギリギリ玄関が見えていました。 急に玄関前にタクシーが止まり 誰かが玄関から入って二階の私達の寝室に入ってきました。 部屋は暗くその人を見ても 真っ黒の影が動いてるような感じで顔は確認できませんでした。 だけど子供ながらに雰囲気だけで 男の人だということだけはわかりました。 その人は二段ベットの柵に手をかけ 私をずっと見つめているようでした。 私は怖くて動けませんでした。 妹は爆睡していました。 暫くするとその人は 爆睡している妹をお姫様抱っこしていました。 私は何が起こってるのか分からず いつの間にか寝てしまい 気がつけば朝を迎えていました。 次の日母に確認すると 鍵はかけて出て行ったしこの鍵は誰ももっていない。と あの人間でもあり人間でも無い 影のような異様な雰囲気をだしたあれは 一体なんだったのか今でも不思議です。 因みに曽祖母は霊媒師です。とっくに死んでます
other	わーーーー 怖くなってきたところに地震だわーーー！！
neta	そう言えば古ーい映画で観たわ 姥捨て山に捨てられた老婆達が全然、元気でピンシャンしてて皆で、１つの村を作って楽しく暮らす話！ 捨てた息子達の方は｢おっかあ済まねえ！｣って泣いてんのに捨てられた当の老婆達は捨てられる前より元気になってんだもん 笑えた！
other	特に中韓絡みはね。それだけ日本の中枢に在日が入り込んでるって事だと思う。
neta	その山は防空壕があったり戦争の何か色々あるから 昔から有名な心霊スポットで その時初めて行きました。 山の説明は、 どんな山だったのかの説明です。わかりにくくてすみません。 昔ながらの公衆トイレは電気が通っていなく 普通はついてたらおかしいのですが付いていたのです。
other	誰がどの話をしてるのか、すごくわかりづらい 主語が抜けている、会話なのか説明なのかはっきりしないごちゃまぜの文、無駄な改行 文章を書くのが下手すぎでしょ
neta	免許取ったばかりの頃によく夜中に友達とドライブに行ってて山にもよく遊びに行ってました。 車から降りて山の中歩いてたら必ずと言っていいほど耳元で人が苦しんでるようなうめき声と誰かに見られてるような視線を感じて不気味でした。 後で友達にそのこと聞いても私にだけしかうめき声と視線は感じてなかったらしく、一体あれはなんなんだろうと今でも思います。
other	遠野のデンデラ野みたいな、老人だけが集まって自給自足するようなコミュニティはあったんじゃないかなぁとは思うね。
neta	山は男性と一緒でないと本当に危ないですよね。 キャンプが流行るだいぶ前に、女子だけの6人グループでキャンプをしたら、夜にチャラ男集団にナンパ目的で絡まれました。こちらが毅然とした態度を取ったら去って幸い去っていきましたが、怖かったです。集団でいても女子だけだと危ないです。 安全に山を楽しみたいなら男友達や彼氏を連れていくしかないです。
other	ついでに変態男も野焼きしてやって
neta	小学生の時、姉と山にダンボールを沢山運んで秘密基地を作っていた。 ダンボールに窓を作ってパカっと開けたら、目の前に50代ぐらいのおじさんがいて、笑顔で『こんなとこにお家作ってどーするの！入れて！』と何度もめちゃくちゃでかい声で話しかけてきて、ヤバい人だと子供ながらに分かったので怖くて固まってたら、その人の保護者みたいな優しそうなお兄さんが止めに来た、『ごめんねービックリしたよね？大丈夫だからね』とおじさんを嗜めながら帰って行った。 その後、同じ学校の女の子がその山で酷い目にあって事件になったんだけど、犯人はその時のお兄さんの方だった。
other	ヤス
neta	キャンプじゃないんだけど ここ数年の山ブームで女子のソロ登山増えてるけど気軽に話しかけてくるフリしてずっと付いてこられたとか山小屋(シーズンじゃないと空いてる)とかソロテントで襲われたとか耳にしたことあるので低山日帰り以外はソロ登山するのはやめた
other	山が怖いと言うより変態男がウザいわね
neta	タイミング良いのか悪いのか 明日から夏休みでちょっと地元の北部の山向けの方のホテルを借りて一人ステイするからこのトピ読んで後悔してる( ; _ ; ) もちろん山登りとかはせずにホテルでゆったりする予定だけど、夜食事しに出たいし、帰り怖そうだな、、
other	多分そう… 親戚間の事情？が関係してて、今はどこかにかくまわれてるって言ってる あとお母さんは全部知ってるみたい…
neta	登るのが正解ですよ。 前も山登りのスレとかで同じ事書いたけど、登って稜線にでれば、そこはルートになっている可能性が高いということ。 また、見晴らしも良くなり、自分の位置が確認しやすい。 また、救助がでてる場合にも発見されやすくなる。 下ってしまうと、谷や崖にでてしまうことが多い。 そして無駄に動き回ることで体力を消耗してしまう。 一度でもこれ、体験すると実感できるんだけど、まず、そんな状況にならないことを願う。
other	うちの部落はーって元カレは言っていたのでもしかしたら同和地区だったのかもしれません・・・。私は1時間くらい離れた町に住んでいたので詳しくはわかりません。すみません
neta	“究極のおひとり様タイム”！女子ならではのソロキャンプの魅力に迫る！ | Honda “究極のおひとり様タイム”！女子ならではのソロキャンプの魅力に迫る！ | Honda www.honda.co.jp 近年、密かな広がりを見せている「ソロキャンプ」。その中でも、女性1人でキャンプを楽しむ「女子ソロキャンプ」も増えてきているんです！そこで、今回は、「女子キャンプの発起人」でキャンプ歴10年、日本は勿論のこと海外でもキャンプをされている、こいしゆうかさ...
other	すごいご利益があったのね
neta	あーーーーーこれは本当に怖い 話が長いからこそ自分が中に入ってしまう これとやっぱり三宅別のはトラウマになる ヒグマ事件を読み解く／苫前事件(三毛別事件） ヒグマ事件を読み解く／苫前事件(三毛別事件） higuma1979.sakura.ne.jp ヒグマ事件を読み解く／苫前事件(三毛別事件）最近の出来事・イベント情報　　　ヒグマの四季　　　北海道のヒトとヒグマ　　　ヒトとクマの8万年史　　　世界のクマ　　　ブックガイド　 　 研究最前線　　　フィールド紹介　　　事件を読み解く　　　ベアカントリ...
other	放尿ってやっぱりアレの代わりなのかしら
neta	もう２０年以上前かな？宮城県気仙沼市の親戚の家に行った時に(私は都内在住)妹と２人で気仙沼市観光して来るって言って免許取り立てだった私が運転して妹と市内をドライブした後に、ひょんな事からなぜか山道に入っちゃって行けども行けども木々ばかりでまだ夕方なのに真っ暗だし静かで不気味で妹と怖くなって引き返そうって、ちょっと広めのスペースがあったから切り返してＵターンしようと必死になってたら妹がトイレに行きたいとか言い出して、じゃあ誰もいないからここでしちゃおう！とかって車を停めて降りたら神社が見えた 神社なら誰かいるかもって行って見たけど誰もいなくて、とにかく２人で用を足して車に戻ったら妹が｢お姉ちゃん！早く！早く車を出して！｣って泣きながら言うから不思議に思いながらも急いで車を走らせてたら、どうにかどうにか山を抜けられて国道に出られた しばらく走ってたら、小さな食料品店があったから食べ物と飲み物を買おうと寄ったら店の奧さんが妹の顔を見て｢あんたら、あそこの山の中ば迷って来たね？｣って言って来て妹に｢神社で見たんだね？｣って妹は黙って頷いてた その夜から妹が熱を出して寝込んで体調が戻って東京に帰ってから聞いたら神社で女の人の幽霊を見たって言い出して、 早速、気仙沼市の親戚の家に電話して詳細を話したら何年か前にあの神社で女の人が殺された事件があったって聞いて、私は見なかったけど妹はハッキリと見たって
other	長野県の神社ですか？
neta	不謹慎な事をしてしまったと今になっては後悔してるけど、 「吉川ゆりちゃん誘拐事件」の現場に 心霊スポットに行くような遊び半分の気持ちで バイク3台で友達と行きました。 それで、その近くにあるトンネルで 誘拐されてるので、トンネルの入り口には お花やお菓子沢山お供えであるのですが、、 みんなでジャンケンで負けた奴が お菓子食べてお花やおもちゃを蹴散らす事にしようって決まりました。 それに負けた人が更に 私トンネル入ろう！って言い出し皆で入っていきました で、トンネルの壁に正正正といっぱい何かを数えたような 字が沢山描かれていて怖くなって外に戻ってきたら、 さっき蹴散らした花やおもちゃが なんの痕跡もなく綺麗に戻っていました。 めちゃくちゃ怖くなりバイクで走って逃げました。 本当にあの時は不謹慎な事をして 本当に申し訳ないと思っています。本当にごめんなさい。
other	それは完全にデマだと確定してますよ
neta	その彼か言っていたのは、フツーに集落という意味での部落だと思うよ。 朝鮮部落、非差別部落なども、単に部落として語られちゃう事が多いせいでごっちゃになっちゃってるとこあるよね。 ただ、部落(集落)なり、幾分孤立してるコミュニティには、何かしら人里離れてそこに移り住んだ何かしらの経緯はあると思うんだけど。 それは、山林、畑など、生活や仕事都合というケースもあるだろうし、平家の落人や何らかの理由で身を隠したかった人たち。 罪人で追いやられた人たちなど様々な理由が…
other	同和地区じゃなくても部落って言うよ
neta	なると思う 隊舎の心霊現象なんて見える人からしたら日常茶飯事だし、心霊現象あって使えなくなった部屋とかあったって言ってた。 私は全然見えない人だったのにすごく嫌なものを感じて寝られない日が何日もあったし、初めて金縛りに遭ったのも自衛隊の隊舎内。 ちなみに山での怖い話 自衛隊の訓練で山に泊まった時、8人でテントに泊まってたんだけど 夜中目が覚めて遠くの高速道路の音聞いてまた眠ろうとしてたら急に雰囲気変わって、何も音聞こえなくなる。 あーこれなんか怖いなやな感じだなーと思って心の中で楽しいこととか歌とか歌ってたりしたんだけど、周り石で、砂利を踏むザッザッて足音が聞こえ出した。 誰かトイレに行ったのかな？(他にもテントはたくさんあって訓練生もたくさんいる)と思って気にしないでいたらなんとその足音がテントに近づいてきた。 ん？通り過ぎるのかな？と思ったらテント触ってる音がして、そこから動かないの。 足音聞こえないからあれ？と思って様子伺ってたら「はあ…はあ…」って声がした。 なんだったんだろなーとにかくものすごく怖くて初めて体全体が震えまくってた。
other	結局 熊ぁ
neta	これだね 二人示し合わせて現場に入山したんだろうね 山岳ブンガク：生還―山岳遭難「まさか」のリアル - 萬文習作帖 山岳ブンガク：生還―山岳遭難「まさか」のリアル - 萬文習作帖 blog.goo.ne.jp 遭難は0.1秒山岳ブンガク：生還―山岳遭難「まさか」のリアル登山これからしよっかな、って方、まずコレ読むべき本です。登山いつもやってるけど、って方もあらためて読んだ方がと。羽根田治『ドキュメント生還』ヤマケイ文庫なぜ遭難者は遭難するのか？その心理は誰...
other	怖〜w 呪いなのか坊主の霊なのかw
neta	本当そう。私長野市出身だけど長野だけいつもぽっかり長野だけ何もないの。雨雲とか風とか。みんな山に守られてるって言ってるし、登山て尾根で雲がはじき返されてる光景とか見るとそう思う。 去年の長野市は降水量は特別多くなかったけど、長い千曲川(新潟に入ると信濃川)が運んだ上流からの水量に、うねうねと曲がる形の千曲川が耐えられなくなってしまった。水に浸ってしまったのは見事にハザードマップで赤いエリア。
other	内容を把握してるわけじゃないんだけど その漫画は理性あるまともな男性しか存在しない世界なんだろうから、 性犯罪者(予備軍も含め)がうようよいる現実とは全くの別物だもんね
neta	もしかして、蔵◯でしょうか？ 昔その県に住んでいて、秋にロープウェイで登って山を散策し、帰りのロープウェイ乗り場から空を見ると、雲が巨大な竜の形に見えて、その場に居合わせた人達も同じこと言ってて、しばらく眺めていた事があります。 あまりにも見事で、山神様っているんだなと思った事を思い出しました。
other	山神様は醜女でオコゼ持っていくと喜ぶとかそんな話あるよね
neta	これは本当の話 関西の山の道を車で移動中 どんどんどんどん！低い音で と車の後ろを外から叩く音が… 本当に怖かった… 乗ってた家族全員聞いてた しばらく続いていつのまにかならなくなった 結構お化けとか出るとかで有名な山ではある あれは本当になんだったんだろう 今でも鮮明に思い出すし震える
other	天保山オススメ
neta	な、ながいけど、、読み応えがあり、凄まじいです。 怪奇現象などの怖さではなくサバイバルの怖さですね。山やハイキングに行かれる方でしたら必読かもしれません。そしてポケットに入れていたチョコレートで命が繋がった方の記載があります。命を繋ぐ持ち物などの再認識ができるかもしれません。
other	単純にお客さんが珍しかっただけかもしれないよ 歯並びって大事だなって話だね
neta	怖すぎる。 山小屋ＯＬ殺人事件(事件史探求) 山小屋ＯＬ殺人事件(事件史探求) www.chichibu.ne.jp 山小屋ＯＬ殺人事件(事件史探求)■閉じる■山小屋ＯＬ殺人事件−経緯−昭和５８年９月４日東京都武蔵村山市のＯＬ、Ａ子さん（当時２２歳）の家族から、娘が前日の３日早朝、山梨県北巨摩郡須玉町の奥秩父山系水牆（みずがき）山に１人で登山に行ったが、帰宅予定の４日...
other	ずっとみんな粛々と怖い話を しているのにここに来ての 「彼ピ」と「熊っ子」というパワーワード。 最後の「実話です」がさらにツボに入ってしまった。
